smiles,source_id,molecule_chembl_id,MolWt,LogP,HBD,HBA,TPSA,NumRotatableBonds,NumAromaticRings,HeavyAtomCount,FractionCSP3,QED,standard_value,pIC50,activity_class,activity_label,confidence_score,pchembl_value,assay_chembl_id,predicted_pIC50,potency_score,conf_score,qed_score,composite_score,rank
CS(=O)(=NC(=O)c1ccc(-c2ccc(N3CCCC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1,,CHEMBL5892562,810.9769999999999,10.284899999999997,2,9,152.05,12,6,59,0.3043478260869565,0.0908534442631222,68.0,7.1675,1,active,0.8,7.17,CHEMBL5738376,7.504561196448545,0.4760961890838954,0.8,0.09085344426312227,0.47168273776082725,1240
NC[C@@H]1Cc2ccccc2CN1C(=O)c1cc(NC(=O)COc2ccccc2)ccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)c2ccccc21,,CHEMBL5831745,726.8370000000002,7.547300000000007,2,7,122.79,10,7,55,0.1111111111111111,0.150199849538251,35.0,7.4559,1,active,0.8,7.46,CHEMBL5732641,7.338470332423689,0.4386206668393611,0.8,0.15019984953825102,0.47160780598703034,1241
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4cc(F)ccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,,CHEMBL2326746,946.559,8.577600000000006,2,11,127.84,16,5,63,0.3636363636363636,0.0729978688917397,33.0,7.4815,1,active,0.8,7.48,CHEMBL2328210,7.431774873974364,0.4596732180614145,0.8,0.07299786889173975,0.4714202138875725,1242
COc1ccc(-c2cc(Cn3cnc4c(N)ncnc43)c(N3CCC[C@@H](N)C3)cn2)cc1F,,CHEMBL6020918,448.50600000000026,2.5940000000000003,2,9,121.0,5,4,33,0.3043478260869565,0.4779022254178807,22.0075,7.6574,1,active,0.8,7.36,CHEMBL5738376,6.84054912924021,0.32627338491339564,0.8,0.47790222541788074,0.47140926833482694,1243
C=Cc1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,,CHEMBL5876206,802.9539999999998,8.636600000000003,3,10,168.79,13,5,58,0.3181818181818182,0.0774099853833718,28.0,7.5528,1,active,0.8,7.55,CHEMBL5738374,7.403946663203463,0.4533942650443816,0.8,0.07740998538337186,0.47135569607377326,1244
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CC4CCCC4C3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5816689,857.0459999999998,9.5071,3,10,168.79,13,5,62,0.4166666666666667,0.0766200915656237,45.0,7.3468,1,active,0.8,7.35,CHEMBL5738374,7.462706744456655,0.466652458052307,0.8,0.07662009156562372,0.4708942595356445,1245
NC[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-n1nc(C(=O)N(c3ccccc3)c3ccccc3)c3ccccc31)OCO2,,CHEMBL5817613,621.6970000000001,6.258500000000006,1,7,102.92,6,6,47,0.131578947368421,0.2356671070876223,31.7,7.4989,1,active,0.8,7.5,CHEMBL5732641,7.205138660553889,0.40853668802214055,0.8,0.23566710708762234,0.47084123582094933,1246
O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)N(c1ccc(O)cc1)c1ccc(OC(F)(F)F)cc1,,CHEMBL3940396,794.8270000000005,7.702100000000009,1,9,105.94,8,5,58,0.3181818181818182,0.170557106784852,51.0,7.2924,1,active,0.8,7.29,CHEMBL5731902,7.352497745151519,0.44178570918411275,0.8,0.17055710678485209,0.4707102749381358,1247
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN)c(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)c3ccccc32)c1,,CHEMBL5917599,607.7140000000002,6.538400000000006,1,6,93.68999999999998,7,6,46,0.131578947368421,0.2225577153661202,51.0,7.2924,1,active,0.8,7.29,CHEMBL5732641,7.279094137813854,0.4252234585403926,0.8,0.2225577153661202,0.47022924090346596,1248
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nc(Cl)nc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,,CHEMBL2322021,963.014,9.091900000000004,2,11,127.84,16,5,63,0.3636363636363636,0.0726695622226926,32.0,7.4949,1,active,0.8,7.5,CHEMBL2328210,7.416897121398608,0.4563163112810514,0.8,0.0726695622226926,0.47014603612902583,1249
N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,CHEMBL3703626,956.5749999999996,8.630700000000004,3,11,151.14,16,5,64,0.3260869565217391,0.0816213141632472,30.0,7.5229,1,active,0.8,7.52,CHEMBL3707482,7.391829836478259,0.4506603132876756,0.8,0.08162131416324724,0.469608457064897,1250
CCCCc1c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C(=O)OCC)nn1-c1ccc(Oc2cccc(Cl)c2)cc1,,CHEMBL3927294,867.4239999999999,9.974699999999997,1,9,136.9,13,7,62,0.1836734693877551,0.1131967099244472,20.0,7.699,1,active,0.8,7.7,CHEMBL3888503,7.296879373924965,0.42923638854361357,0.8,0.1131967099244472,0.4695928905789707,1251
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNC(=O)NCc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,,CHEMBL3701321,655.7990000000001,6.569120000000007,3,5,106.91,8,5,49,0.225,0.1758886995919945,60.4,7.219,1,active,0.8,7.22,CHEMBL3705658,7.355792836534026,0.4425291893937433,0.8,0.17588869959199452,0.4693975384574394,1252
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)COc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,,CHEMBL3701337,656.7830000000001,6.264920000000006,2,6,104.11,9,5,49,0.225,0.1949050865561077,43.5,7.3615,1,active,0.8,7.36,CHEMBL3705658,7.286758786515145,0.4269528535591264,0.8,0.19490508655610772,0.4692847265369016,1253
CN(C)c1ccc(-n2nc(C(=O)N(c3ccccc3)c3ccccc3)c3ccccc32)c(C(=O)N2Cc3ccccc3C[C@H]2CN)c1,,CHEMBL5831476,620.7570000000001,6.5958000000000085,1,6,87.7,7,6,47,0.1538461538461538,0.2175055858179127,56.7,7.2464,1,active,0.8,7.25,CHEMBL5732641,7.282691592734488,0.42603516183722023,0.8,0.21750558581791277,0.4683204078157955,1254
CC(C)(c1ccccc1C1CC1)C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,,CHEMBL6006703,855.0299999999996,9.7116,3,10,168.79,14,6,62,0.3333333333333333,0.0708598184555687,36.0,7.4437,1,active,0.8,7.44,CHEMBL5738376,7.41444899049728,0.45576393301154866,0.8,0.07085981845556871,0.46786552665622155,1255
CCCCN(CCCC)C(=O)c1cc(-c2cc3c(cc2C(=O)N2CCc4ccccc4C2)CN(C(=O)Oc2ccccc2)CC3)n(C)c1C,,CHEMBL5880339,660.8590000000002,7.79852000000001,0,5,75.09,10,4,49,0.3902439024390244,0.1740628234938284,68.0,7.1675,1,active,0.8,7.17,CHEMBL5732950,7.357263921162164,0.4428611141207838,0.8,0.17406282349382843,0.4675466071638774,1256
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(CN3CCCC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5523489,826.9760000000001,9.102100000000002,3,10,168.79,14,6,60,0.3043478260869565,0.0711558601446456,85.0,7.0706,1,active,0.8,7.64,CHEMBL5510211,7.5193427545432305,0.47943139124831635,0.8,0.07115586014464566,0.4671161306178017,1257
CC(C)c1ccc(Oc2ccc3c4c(cccc24)C2=NC(=O)C(NCCCc4ccccc4)=C23)cc1,,CHEMBL2312476,472.58800000000025,7.031900000000008,1,3,50.69,8,4,36,0.1875,0.2800937921487694,42.0,7.3768,1,active,0.8,7.38,CHEMBL2318341,7.1449742098737365,0.39496162341499397,0.8,0.2800937921487694,0.46658524424175535,1258
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Cl,,CHEMBL2031024,770.3519999999999,6.707820000000009,2,8,141.91,13,5,54,0.3170731707317073,0.1356912750260132,50.0,7.301,1,active,0.8,7.46,CHEMBL2033953,7.358985090909085,0.44324946621658434,0.8,0.13569127502601327,0.4665033448125705,1259
O=C(c1cn(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCCCC2)c2ccccc12)N(c1ccccc1)c1ccc(O)cc1,,CHEMBL5809792,695.2630000000004,9.021,1,5,69.02000000000001,7,6,51,0.2093023255813953,0.1811510694248636,71.8,7.1439,1,active,0.8,7.14,CHEMBL5732641,7.345379537998671,0.44017960922151733,0.8,0.18115106942486361,0.466470352013227,1260
O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCN(Cc3cn[nH]c3-c3ccc(Cl)cc3)CC2)cc1,,CHEMBL3309309,932.5129999999996,6.759600000000008,3,12,157.04,16,5,62,0.3333333333333333,0.089587485397365,40.0,7.3979,1,active,0.8,7.4,CHEMBL3369467,7.390187044825732,0.45028964584922937,0.8,0.08958748539736504,0.46638743679206024,1261
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNC(=O)COc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,,CHEMBL3701319,656.7830000000001,6.264920000000006,2,6,104.11,9,5,49,0.225,0.1949050865561077,50.0,7.301,1,active,0.8,7.3,CHEMBL3705658,7.276829168326117,0.4247124074665166,0.8,0.19490508655610772,0.4661168871670508,1262
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,CHEMBL2031019,731.3189999999998,6.161720000000007,2,8,133.71,12,4,51,0.3684210526315789,0.1784047370022713,32.0,7.4949,1,active,0.8,7.5,CHEMBL2033953,7.237166846635032,0.41576329260983375,0.8,0.17840473700227139,0.46572980301035394,1263
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3CC3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5748708,831.0079999999999,8.946100000000005,3,10,168.79,14,5,60,0.391304347826087,0.0725817807475953,60.0,7.2218,1,active,0.8,7.22,CHEMBL5738374,7.458228921586191,0.4656421149995787,0.8,0.07258178074759532,0.46555272914784473,1264
CC(C)c1ccccc1[C@H]1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,,CHEMBL5796449,818.9969999999997,8.769400000000003,3,10,168.79,13,5,59,0.3777777777777777,0.0771554337352693,61.0,7.2147,1,active,0.8,7.21,CHEMBL5738374,7.452892538558664,0.4644380527410818,0.8,0.07715543373526935,0.4653964471915875,1265
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCCN(c4ccccc4C4CC4)C3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5799858,819.9849999999999,7.985000000000008,3,11,172.03,12,5,59,0.4090909090909091,0.0823304154750381,69.0,7.1612,1,active,0.8,7.16,CHEMBL5738376,7.4574758274159185,0.46547219236418275,0.8,0.0823304154750381,0.46487906222592623,1266
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2cccc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)cnc23)cc1[N+](=O)[O-],,CHEMBL2322024,836.484,9.1109,2,10,123.95000000000002,16,6,58,0.25,0.0554612867027175,68.0,7.1675,1,active,0.8,7.17,CHEMBL2328210,7.490301803740985,0.4728788044809365,0.8,0.05546128670271751,0.46476522182528707,1267
CC(C)Cc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,CHEMBL5857178,833.0239999999997,9.192100000000003,3,10,168.79,14,5,60,0.391304347826087,0.072470730998357,49.0,7.3098,1,active,0.8,7.31,CHEMBL5738374,7.4230484489804605,0.4577042516411703,0.8,0.07247073099835709,0.4645454910223217,1268
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(ccn4Cc4ccc(Cl)c(Cl)c4)c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,CHEMBL3893154,888.3179999999996,9.50352,1,8,126.61,14,6,60,0.2888888888888888,0.1162032233904919,50.0,7.301,1,active,0.8,7.3,CHEMBL3888503,7.366226957453098,0.4448834677756435,0.8,0.1162032233904919,0.46439713784677183,1269
NC[C@@H]1Cc2ccccc2CN1C(=O)c1ccccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)c2ccccc21,,CHEMBL5882975,577.6880000000001,6.529800000000006,1,5,84.46,6,6,44,0.1081081081081081,0.2440065507812934,53.3,7.2733,1,active,0.8,7.27,CHEMBL5732641,7.204401365405146,0.40837033016188307,0.8,0.24400655078129346,0.464373564476409,1270
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3c(Cl)cccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5983625,851.4259999999999,9.5244,3,10,168.79,13,5,60,0.3777777777777777,0.0766444162934687,48.0,7.3188,1,active,0.8,7.32,CHEMBL5738374,7.406484330685426,0.45396684569008955,0.8,0.07664441629346877,0.46360744492223677,1271
Cc1cc(C(=O)N(c2ccccc2)c2ccccc2)cn1-c1cc(O)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN,,CHEMBL6008213,556.6660000000002,5.995620000000007,2,5,91.8,6,5,42,0.1428571428571428,0.2685818545172929,50.5,7.2967,1,active,0.8,7.3,CHEMBL5732641,7.157811770174273,0.3978581962002154,0.8,0.2685818545172929,0.46359576366706556,1272
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(c3)CCN4Cc3ccc(Cl)c(Cl)c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,CHEMBL2031022,890.3339999999997,9.063220000000005,1,8,124.92,14,5,60,0.3333333333333333,0.1180393555955575,20.0,7.699,1,active,0.8,7.8,CHEMBL2033953,7.237154938376619,0.4157606057178988,0.8,0.11803935559555757,0.4635813960167799,1273
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCCN3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5758712,805.958,7.737400000000008,3,11,172.03,12,5,58,0.3953488372093023,0.0832277082230778,59.0,7.2291,1,active,0.8,7.23,CHEMBL5738376,7.423743816269844,0.45786114920729715,0.8,0.08322770822307782,0.46350620312776825,1274
CCCCN(C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4c(Cl)ccc(Cl)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl)c1cccc(-c2cccc(Cl)c2)c1,,CHEMBL3899265,939.7489999999996,11.378619999999986,1,7,121.68,11,7,63,0.1666666666666666,0.1378377031076499,70.0,7.1549,1,active,0.8,7.16,CHEMBL3888503,7.372064840959048,0.44620068491743337,0.8,0.13783770310764992,0.46335617879061125,1275
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3C[C@H]2COCCO)c(C)c1Cl,,CHEMBL3975289,814.4049999999997,6.724420000000008,2,9,151.14,16,5,57,0.3488372093023256,0.1042844816879894,50.0,7.301,1,active,0.8,7.3,CHEMBL3888503,7.3700389303823926,0.44574357333982406,0.8,0.10428448168798944,0.46303937937348677,1276
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1-n1ncc2nc3[nH]ccc3cc21,,CHEMBL5774230,841.0069999999998,8.417600000000006,3,11,177.38000000000002,12,6,61,0.3695652173913043,0.0800858276485609,168.5,6.7734,1,active,0.8,6.51,CHEMBL5738374,7.560141834623154,0.48863699591578863,0.8,0.08008582764856094,0.4629997244183175,1277
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2cc3c(cc2-n2cc(C(=O)N(c4ccc(O)c(Cl)c4)c4ccc5c(ccn5C)c4)c4ccccc42)OCO3)CC1,,CHEMBL5840578,807.3509999999999,8.00290000000001,1,9,95.65,7,7,59,0.2340425531914893,0.1745629734979857,83.8,7.0768,1,active,0.8,7.08,CHEMBL5732641,7.342785409418916,0.4395942891085384,0.8,0.17456297349798575,0.4629184849179549,1278
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccnn3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5938623,802.914,7.760500000000007,3,12,186.61000000000004,13,6,58,0.3095238095238095,0.0765362584425456,43.0,7.3665,1,active,0.8,7.37,CHEMBL5738374,7.384805889630369,0.4490754815277354,0.8,0.07653625844254566,0.462759940793721,1279
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3OC(F)(F)F)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5874645,860.9120000000003,8.892200000000003,3,11,178.02,13,5,61,0.3488372093023256,0.0760906810792345,51.0,7.2924,1,active,0.8,7.29,CHEMBL5738374,7.405756636320347,0.4538026540801183,0.8,0.07609068107923457,0.46254878353029594,1280
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccc(Cl)cc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5892515,851.4259999999999,9.5244,3,10,168.79,13,5,60,0.3777777777777777,0.0766444162934687,59.0,7.2291,1,active,0.8,7.23,CHEMBL5738374,7.42119968463203,0.45728711003695693,0.8,0.07664441629346877,0.46223168975315676,1281
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(C3CCCN3c3ccccc3[N+](=O)[O-])cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5900945,817.8810000000002,8.137300000000007,3,12,211.93,13,6,59,0.238095238095238,0.0744603718588881,29.0,7.5376,1,active,0.8,7.54,CHEMBL5738374,7.331306753463205,0.43700432951544965,0.8,0.07446037185888814,0.462203843832405,1282
Cn1ccc2cc(N(C(=O)c3cc(-c4cc(C(F)(F)F)ccc4C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)n4c3CCCC4)c3ccc(O)cc3)ccc21,,CHEMBL3961905,787.8829999999997,8.585300000000005,1,7,83.18,7,6,58,0.3043478260869565,0.1754474419393374,58.0,7.2366,1,active,0.8,7.24,CHEMBL5731902,7.283595557907648,0.42623912589721796,0.8,0.1754474419393374,0.4617819882644915,1283
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCC(N4CCC[C@@H]4c4ccccc4C4CC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5978292,888.1039999999996,9.4643,3,11,172.03,13,5,64,0.4693877551020408,0.0759769269047005,149.0,6.8268,1,active,0.8,6.83,CHEMBL5738374,7.536402303562546,0.48328058254796175,0.8,0.07597692690470058,0.46151250017121115,1284
CCCCN(C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl)c1cccc(-c2cccc(Cl)c2)c1,,CHEMBL3940231,870.8589999999999,10.071819999999995,1,7,121.68,11,7,61,0.1666666666666666,0.1382044512195697,50.0,7.301,1,active,0.8,7.3,CHEMBL3888503,7.306961603094685,0.4315112686566327,0.8,0.13820445121956978,0.4610112224616281,1285
Cn1ccc2cc(N(C(=O)c3cc(-c4cc(OC(F)(F)F)ccc4C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)n4c3CCCC4)c3ccc(O)cc3)ccc21,,CHEMBL3892886,803.8819999999996,8.465100000000005,1,8,92.41,8,6,59,0.3043478260869565,0.1661774963140217,45.0,7.3468,1,active,0.8,6.89,CHEMBL5731902,7.254893431868688,0.4197629890599896,0.8,0.16617749631402173,0.4608831357517455,1286
NC[C@@H]1Cc2ccccc2CN1C(=O)c1cc(NCc2ccccc2)ccc1-n1nc(C(=O)N(c2ccccc2)c2ccccc2)c2ccccc21,,CHEMBL5760477,682.8280000000001,8.141900000000007,2,6,96.49,9,7,52,0.1136363636363636,0.1603210190895699,70.6,7.1512,1,active,0.8,7.15,CHEMBL5732641,7.319381374040402,0.4343135745214429,0.8,0.1603210190895699,0.4606598948676376,1287
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cccc4c3OC(F)(F)O4)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5879749,856.9050000000002,8.315100000000006,3,12,187.25,12,5,61,0.3488372093023256,0.0805940623851775,135.0,6.8697,1,active,0.8,6.87,CHEMBL5738374,7.508742526178818,0.4770396336028853,0.8,0.08059406238517756,0.460536542141077,1288
COc1cc2c(cc1C(CN1CCCC1)c1ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(C[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)cc1)OCO2,,CHEMBL4519659,980.162,8.404100000000009,1,12,140.77999999999997,18,5,67,0.3673469387755102,0.0843822406731764,20.0,7.699,1,active,0.8,7.7,CHEMBL4378481,7.25359281199634,0.4194695267479952,0.8,0.08438224067317643,0.4603872892934709,1289
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(I)cc4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,,CHEMBL2031018,866.2219999999996,7.951520000000008,1,7,121.68,12,5,53,0.3,0.1272319046651394,40.0,7.3979,1,active,0.8,7.43,CHEMBL2033953,7.284359738103005,0.4264115499018618,0.8,0.1272319046651394,0.4600950517085426,1290
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C(F)(F)F)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5920168,844.9130000000002,9.012400000000005,3,10,168.79,12,5,60,0.3488372093023256,0.0814193764300545,31.0,7.5086,1,active,0.8,7.51,CHEMBL5738374,7.311807477316015,0.4326046561119987,0.8,0.08141937643005455,0.4600663557769688,1291
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCc3nc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)sc3C2)C1,,CHEMBL4216380,952.6089999999998,8.525800000000007,2,12,138.01,15,4,62,0.4418604651162791,0.1110316468408513,38.1,7.4191,1,active,0.8,7.42,CHEMBL4182824,7.2989237575036165,0.42969766823366706,0.8,0.11103164684085133,0.46002558403649085,1292
Nc1ccc(Sc2ccc3c4c(cccc24)C2=NC(=O)C(NCCCc4ccccc4)=C23)cc1,,CHEMBL2312470,461.59000000000026,5.849600000000005,2,4,67.47999999999999,7,4,34,0.1034482758620689,0.2676140275942767,20.0,7.699,1,active,0.8,7.7,CHEMBL2318341,7.003203204592356,0.3629734554128258,0.8,0.2676140275942767,0.4596240216640512,1293
CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)NC(C)(C)C)C3)n2c1CCCC2)c1ccc(O)cc1,,CHEMBL5879405,744.9369999999999,6.196600000000007,2,7,110.59000000000002,6,4,55,0.4318181818181818,0.2436860494333126,91.0,7.041,1,active,0.8,7.04,CHEMBL5732950,7.230879313745149,0.4143446198847477,0.8,0.2436860494333126,0.45945046435118586,1294
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3cccc(Cl)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5984992,814.3650000000001,7.679900000000008,3,11,172.03,12,5,57,0.3658536585365853,0.0833591988119007,15.0,7.8239,1,active,0.8,7.82,CHEMBL5738374,7.204578915893553,0.4084103913495762,0.8,0.08335919881190075,0.45893149306401043,1295
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCCCC3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5849462,800.9380000000002,9.0093,3,10,168.79,12,6,58,0.2727272727272727,0.0802305787555699,31.0,7.5086,1,active,0.8,7.51,CHEMBL5738374,7.3031341473898275,0.43064766967273027,0.8,0.08023057875556992,0.45890954290616187,1296
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCCC3c3ccccc3)cc2)cc1Oc1cnc2[nH]ccc2c1,,CHEMBL5567852,786.9110000000003,8.619200000000005,3,10,168.79,12,6,57,0.2558139534883721,0.0806733159702909,51.5,7.2882,1,active,0.8,7.64,CHEMBL5510211,7.365657640454545,0.44475501127101436,0.8,0.08067331597029095,0.458570208788181,1297
CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2CNc3ccccc3C2)c(C)c1Cl,,CHEMBL2031032,741.3139999999999,7.173820000000008,2,8,133.70999999999998,12,5,52,0.282051282051282,0.1385550849575902,26.0,7.585,1,active,0.8,7.58,CHEMBL2033953,7.1995146195565525,0.4072677207328362,0.8,0.1385550849575902,0.45855399456683044,1298
CC(C)c1ccccc1[C@@H]1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,,CHEMBL6056722,818.9969999999997,8.769400000000003,3,10,168.79,13,5,59,0.3777777777777777,0.0771554337352693,98.0,7.0088,1,active,0.8,7.01,CHEMBL5738374,7.452892538558664,0.4644380527410818,0.8,0.07715543373526935,0.4584277827119493,1299
