smiles,source,predicted_pIC50,predicted_IC50_nM,MolWt,LogP,QED,AromaticRings,RingCount,is_novel,admet_caco2_class,admet_caco2_risk,admet_hia_class,admet_hia_risk,admet_pgp_substrate,admet_pgp_risk,admet_bioavailability_score,admet_bioavailability_risk,admet_tpsa,admet_mw,admet_logp,admet_bbb_penetrant,admet_bbb_logbb,admet_bbb_risk,admet_ppb_class,admet_ppb_risk,admet_vod_class,admet_vod_risk,admet_cyp_alerts,admet_cyp_n_alerts,admet_cyp_inhibition_risk,admet_cyp_risk,admet_metabolic_stability,admet_metabolic_stability_score,admet_metabolic_risk,admet_renal_clearance,admet_renal_risk,admet_halflife_class,admet_halflife_risk,admet_herg_risk_flag,admet_herg_alerts,admet_herg_n_alerts,admet_herg_risk,admet_ames_alerts,admet_ames_n_alerts,admet_ames_risk,admet_hepatotox_alerts,admet_hepatotox_n_alerts,admet_hepatotox_risk,admet_mrdd_class,admet_mrdd_risk,admet_score,admet_class,admet_absorption_score,admet_distribution_score,admet_metabolism_score,admet_excretion_score,admet_toxicity_score,admet_n_red_flags,admet_n_yellow_flags,admet_n_green_flags
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.077901595909094,835.7923737840412,447.6640000000004,2.7414000000000014,0.7210282289268677,0,5,True,high,green,high,green,False,green,1.0,green,56.25,447.6640000000004,2.7414000000000014,True,0.026,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN(c3ccc(C4CC4)cc3)CC2)C1,brics,6.077157881262632,837.2248662205744,312.4570000000001,3.648800000000002,0.8503720999849823,1,4,True,high,green,high,green,False,green,1.0,green,23.550000000000004,312.4570000000001,3.6488000000000023,True,0.494,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,aniline,1,yellow,low_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,0,5,10
C[C@]1(O)CC[C@H]([C@H]2CCCN2C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)CC1,brics,6.076575142000224,838.349014213907,420.59400000000034,2.7837000000000005,0.7607538066629737,0,5,True,high,green,high,green,False,green,1.0,green,62.24000000000001,420.59400000000034,2.7837000000000005,False,-0.027,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.07650381302309,838.4867168353218,377.57300000000026,2.4562,0.756958037014839,0,4,True,high,green,high,green,False,green,1.0,green,36.019999999999996,377.57300000000026,2.4562,True,0.185,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CC(C)C1CC2(CCN(C(=O)C3CC4(CCN([C@@H]5COCCO5)CC4)C3)CC2)C1,brics,6.074632601486294,842.1072347753217,404.5950000000004,3.5263000000000018,0.7217027963017317,0,5,True,high,green,high,green,False,green,1.0,green,42.010000000000005,404.5950000000004,3.5263000000000018,True,0.29,yellow,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.837,favorable,1.0,0.5,0.875,0.75,0.875,0,5,10
CN(C)C(=O)C1CC2(CCN([C@H]3CC[C@@](O)(C(F)(F)F)CC3)CC2)C1,brics,6.073951385829727,843.4291644766063,362.43600000000015,2.8028000000000004,0.8215456466585664,0,3,True,high,green,high,green,False,green,1.0,green,43.78,362.43600000000015,2.8028000000000004,True,0.161,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.073868739769122,843.5896839713051,431.5430000000002,2.8771000000000013,0.7305555944756719,0,4,True,high,green,high,green,False,green,1.0,green,47.019999999999996,431.5430000000002,2.8771000000000013,True,0.14,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC2(CC1)CC(C(F)(F)F)C2,brics,6.073514482352097,844.2780874264894,428.5390000000002,4.238700000000003,0.6596749303952907,0,5,True,high,green,high,green,False,green,1.0,green,32.78,428.5390000000002,4.238700000000003,True,0.493,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,"basic_nitrogen_long_chain,high_logp_mw",2,red,,0,green,,0,green,moderate_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,1,3,11
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1C1CCOCC1,brics,6.073206129256857,844.8777455263013,390.56800000000027,3.075200000000001,0.742711502051789,0,5,True,high,green,high,green,False,green,1.0,green,42.010000000000005,390.56800000000027,3.0752000000000015,True,0.221,yellow,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.837,favorable,1.0,0.5,0.875,0.75,0.875,0,5,10
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3[C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.068738162546901,853.6146057282484,377.57300000000026,2.682300000000001,0.8214397278676779,0,4,True,high,green,high,green,False,green,1.0,green,47.02000000000001,377.57300000000026,2.6823000000000006,True,0.11,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN(C(=O)[C@H]3CC[C@](C)(O)CC3)CC2)C1,brics,6.067364525059388,856.3187923533169,336.47600000000017,2.0345999999999997,0.8392661851175071,0,3,True,high,green,high,green,False,green,1.0,green,60.85000000000001,336.47600000000017,2.0345999999999993,False,-0.129,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC[C@@H]1C(F)(F)F,brics,6.066175487077926,858.6664866547325,374.44700000000006,3.2109000000000014,0.7441366058060687,0,4,True,high,green,high,green,False,green,1.0,green,32.78,374.44700000000006,3.2109000000000014,True,0.334,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.863,favorable,1.0,0.667,0.875,0.75,0.875,0,4,11
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](C2CC2)C1,brics,6.066003434733047,859.0067277960904,375.5570000000002,2.2101999999999995,0.7577805296612022,0,5,True,high,green,high,green,False,green,1.0,green,36.019999999999996,375.55700000000024,2.2101999999999995,True,0.146,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.064896993174607,861.1979886076939,344.421,3.441900000000002,0.7660655485825115,0,4,True,high,green,high,green,False,green,1.0,green,23.550000000000004,344.421,3.441900000000002,True,0.462,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.863,favorable,1.0,0.667,0.875,0.75,0.875,0,4,11
CN(C)C1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)CC1,brics,6.064534300642138,861.9175016462139,391.6000000000003,2.7248,0.8035860342772617,0,4,True,high,green,high,green,False,green,1.0,green,47.019999999999996,391.6000000000003,2.7248,True,0.116,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN(C3CC3)CC2)C1,brics,6.063499627222225,863.973402277845,305.4660000000001,2.1511,0.799232876311299,0,4,True,high,green,high,green,False,green,1.0,green,26.79,305.4660000000001,2.1510999999999996,True,0.23,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN([C@H]3CC[C@@](O)(N(C)C)CC3)CC2)C1,brics,6.06281046130592,865.3454982222072,337.5080000000002,1.7595999999999992,0.7974034661839839,0,3,True,high,green,high,green,False,green,1.0,green,47.02,337.5080000000002,1.7595999999999992,False,-0.033,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.0613637957647954,868.2328313772331,419.6100000000004,2.2268,0.7020113376415639,0,5,True,high,green,high,green,False,green,1.0,green,45.25,419.61000000000035,2.2268,True,0.057,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.05868907730159,873.5965750363181,359.436,2.3458999999999994,0.7572861464891552,0,4,True,high,green,high,green,False,green,1.0,green,26.79,359.436,2.3458999999999994,True,0.26,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
O=C(C1CC2(CCN(C3CC3)CC2)C1)N1CCC([C@@H]2COCCO2)CC1,brics,6.057296811868693,876.4016532213878,362.5140000000002,2.295,0.7725543273556761,0,5,True,high,green,high,green,False,green,1.0,green,42.010000000000005,362.5140000000002,2.295,True,0.1,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC2(CC1)CC(C(F)(F)F)C2,brics,6.057110699083698,876.7773073311517,430.5110000000002,3.4326000000000025,0.6732919345571673,0,5,True,high,green,high,green,False,green,1.0,green,42.010000000000005,430.5110000000002,3.4326000000000025,True,0.276,yellow,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.837,favorable,1.0,0.5,0.875,0.75,0.875,0,5,10
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN(C3CCOCC3)CC2)C1,brics,6.056990261284275,877.020487424938,349.51900000000023,2.1677,0.7823343435195478,0,4,True,high,green,high,green,False,green,1.0,green,36.019999999999996,349.51900000000023,2.1677,True,0.14,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN(c3ccc(C4CCOCC4)cc3)CC2)C1,brics,6.054598361897552,881.8640490922754,356.5100000000002,3.665400000000002,0.8284169435074178,1,4,True,high,green,high,green,False,green,1.0,green,32.78,356.5100000000002,3.6654000000000027,True,0.404,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,aniline,1,yellow,low_dose,green,0.825,favorable,1.0,0.667,0.875,0.75,0.75,0,5,10
C[C@]1(O)CC[C@H](N2CCC3(CC2)CC(C(=O)N2CCC([C@@H]4COCCO4)CC2)C3)CC1,brics,6.054161708645248,882.7511486668321,434.6210000000004,2.826200000000001,0.740145436162493,0,5,True,high,green,high,green,False,green,1.0,green,62.24000000000001,434.6210000000004,2.826200000000001,False,-0.02,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CC(C)[C@@H]1CN(C)CCN1C(=O)C1CC2(CCN([C@@H]3COCCO3)CC2)C1,brics,6.05409897816739,882.8786644496927,379.5450000000002,1.6501000000000017,0.7461492202320564,0,4,True,high,green,high,green,False,green,1.0,green,45.25,379.54500000000024,1.6501000000000015,False,-0.033,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN(C5CCOCC5)CC4)C3)CC2)C1,brics,6.052337805209241,886.4662280012419,403.6110000000005,2.990400000000001,0.7258357168672835,0,5,True,high,green,high,green,False,green,1.0,green,36.019999999999996,403.61100000000044,2.990400000000001,True,0.267,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN1CCN(C(=O)C2CC3(CCN([C@H]4CC[C@](C)(O)CC4)CC3)C2)[C@H](N(C)C)C1,brics,6.052256638023089,886.6319190161436,406.6150000000002,1.8339000000000008,0.7750271505635739,0,4,True,high,green,high,green,False,green,1.0,green,50.26,406.61500000000024,1.8339000000000008,False,-0.054,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)[C@H](C(F)(F)F)C1,brics,6.05193650779221,887.2857203668481,403.48900000000015,2.3625,0.7093787436163148,0,4,True,high,green,high,green,False,green,1.0,green,36.019999999999996,403.48900000000015,2.3625,True,0.17,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3C3CC3)CC2)C1,brics,6.051809800793655,887.5446269774905,305.4660000000001,2.1511,0.799232876311299,0,4,True,high,green,high,green,False,green,1.0,green,26.790000000000006,305.4660000000001,2.1510999999999996,True,0.23,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN1CC=C(c2ccccc2C(=O)N2CCC3(CC2)CC(C(=O)N(C)C)C3)CC1,brics,6.051485060865807,888.2085289482633,395.5470000000002,3.126100000000002,0.7898416363279349,1,4,True,high,green,high,green,False,green,1.0,green,43.86000000000001,395.5470000000002,3.126100000000002,True,0.21,yellow,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.837,favorable,1.0,0.5,0.875,0.75,0.875,0,5,10
CN(C)C(=O)C1CC2(CCN(c3ccc([C@@H]4COCCO4)cc3)CC2)C1,brics,6.051205670707077,888.7801147532764,358.4820000000002,2.859300000000001,0.8332309499699172,1,4,True,high,green,high,green,False,green,1.0,green,42.010000000000005,358.4820000000002,2.859300000000001,True,0.187,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,aniline,1,yellow,low_dose,green,0.875,favorable,1.0,0.833,1.0,0.75,0.75,0,4,11
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC([C@@H]2COCCO2)CC1,brics,6.050503307647912,890.2186579537715,406.5670000000003,2.3116000000000003,0.7199714172232338,0,5,True,high,green,high,green,False,green,1.0,green,51.24000000000001,406.5670000000003,2.3116000000000003,True,0.01,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)[C@H](C2CC2)C1,brics,6.050216570353539,890.806607338934,377.5290000000002,1.4041000000000006,0.7440839074711179,0,5,True,high,green,high,green,False,green,1.0,green,45.25,377.5290000000002,1.4041000000000006,False,-0.071,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.049930700750364,891.3931640927866,375.5570000000002,2.2101999999999995,0.7577805296612022,0,5,True,high,green,high,green,False,green,1.0,green,36.019999999999996,375.5570000000002,2.2101999999999995,True,0.146,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN(C(=O)C3CC3)CC2)C1,brics,6.049235887222227,892.8204162453447,264.369,1.5033999999999996,0.7581884136613853,0,3,True,high,green,high,green,False,green,1.0,green,40.620000000000005,264.36899999999997,1.5033999999999996,False,-0.009,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN(C)C1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)CC1,brics,6.04842946055556,894.4798042932089,319.49300000000017,2.193599999999999,0.7977411512333809,0,4,True,high,green,high,green,False,green,1.0,green,26.79,319.49300000000017,2.193599999999999,True,0.236,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.046332295966816,898.809603417946,388.4740000000001,3.4585000000000026,0.726378980313628,0,4,True,high,green,high,green,False,green,1.0,green,32.78,388.4740000000001,3.4585000000000026,True,0.372,green,high,yellow,high,yellow,,0,low,green,high,0.75,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.863,favorable,1.0,0.667,0.875,0.75,0.875,0,4,11
CN(C)C1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,brics,6.044221475223671,903.1887611065564,363.5460000000003,2.2101999999999995,0.7702580474327179,0,4,True,high,green,high,green,False,green,1.0,green,36.019999999999996,363.5460000000003,2.2101999999999995,True,0.146,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)[C@H]1CCCN1C(=O)C1CC2(CCN([C@@H]3COCCO3)CC2)C1,brics,6.043772646904766,904.1226579295028,351.4910000000002,1.3616,0.7682909821944811,0,4,True,high,green,high,green,False,green,1.0,green,45.25,351.4910000000002,1.3616000000000001,False,-0.077,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN1CCN(C(=O)C2CC3(CCN(C4CC4)CC3)C2)[C@H](N(C)C)C1,brics,6.043433948333335,904.8280421934036,334.50800000000004,1.3027000000000009,0.7782814567375348,0,4,True,high,green,high,green,False,green,1.0,green,30.03,334.50800000000004,1.3027000000000009,True,0.066,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN(C)C(=O)C1CC2(CCN([C@H]3CCCN3C3CCOCC3)CC2)C1,brics,6.0431228948557045,905.4763366940416,349.51900000000023,2.1677,0.7823343435195478,0,4,True,high,green,high,green,False,green,1.0,green,36.02000000000001,349.51900000000023,2.1677,True,0.14,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)[C@H](C2CCOCC2)C1,brics,6.042932537388171,905.873306883414,421.58200000000033,1.420700000000002,0.6871350630886036,0,5,True,high,green,high,green,False,green,1.0,green,54.480000000000004,421.58200000000033,1.4207000000000019,False,-0.161,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
O=C(C1CC2(CCN([C@@H]3COCCO3)CC2)C1)N1CCC(C(F)(F)F)CC1,brics,6.038327998888893,915.528780093622,390.4460000000001,2.652400000000001,0.7271262012300481,0,4,True,high,green,high,green,False,green,1.0,green,42.010000000000005,390.4460000000001,2.652400000000001,True,0.155,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C1CC2(CCN(C(=O)C3CC4(CCN([C@@H]5COCCO5)CC4)C3)CC2)C1,brics,6.031986785829731,928.9946526393352,405.5830000000004,2.1842999999999995,0.7202487438692536,0,5,True,high,green,high,green,False,green,1.0,green,45.25,405.5830000000004,2.1842999999999995,True,0.05,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,False,yellow,medium,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,moderate_dose,green,0.912,favorable,1.0,0.833,1.0,0.75,0.875,0,3,12
CN(C)C(=O)C1CC2(CCN(C(=O)C3CCOCC3)CC2)C1,brics,6.029688649444448,933.9236010948237,308.4220000000001,1.5199999999999996,0.7769920943049113,0,3,True,high,green,high,green,False,green,1.0,green,49.85000000000001,308.4220000000001,1.5199999999999996,False,-0.099,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
CN(C)C1CCN(C(=O)C2CC3(CCN([C@@H]4COCCO4)CC3)C2)CC1,brics,6.029649883571434,934.0069684437386,365.51800000000026,1.4041000000000006,0.7566122000784127,0,4,True,high,green,high,green,False,green,1.0,green,45.25,365.51800000000026,1.4041000000000006,False,-0.071,yellow,moderate,green,moderate,green,,0,low,green,high,1.0,green,True,green,short,green,True,basic_nitrogen_long_chain,1,yellow,,0,green,,0,green,low_dose,green,0.938,favorable,1.0,0.833,1.0,1.0,0.875,0,2,13
